proxy,depth,upper_age,lower_age,age,variable,count
llaviucu_diatoms_counts,68,787,850,NA,Fragilaria.cf.filiformis,1
llaviucu_diatoms_counts,2,-59,-55,NA,Fragilaria.capucina.var.gracilis.1,7
llaviucu_diatoms_counts,3,-55,-51,NA,Fragilaria.capucina.var.gracilis.1,3
llaviucu_diatoms_counts,4,-51,-46,NA,Fragilaria.capucina.var.gracilis.1,7
llaviucu_diatoms_counts,6,-42,-38,NA,Fragilaria.capucina.var.gracilis.1,1
llaviucu_diatoms_counts,8,-35,-31,NA,Fragilaria.capucina.var.gracilis.1,1
llaviucu_diatoms_counts,18,9,11,NA,Fragilaria.capucina.var.gracilis.1,1
llaviucu_diatoms_counts,21,24,35,NA,Fragilaria.capucina.var.gracilis.1,5
llaviucu_diatoms_counts,55,317,349,NA,Fragilaria.capucina.var.gracilis.1,85
llaviucu_diatoms_counts,35,114,115,NA,Fragilaria.nanana,1
llaviucu_diatoms_counts,40,126,127,NA,Fragilaria.nanana,7
llaviucu_diatoms_counts,45,166,180,NA,Fragilaria.nanana,4
llaviucu_diatoms_counts,60,456,501,NA,Fragilaria.nanana,2
llaviucu_diatoms_counts,115,2382,2405,NA,Fragilaria.nanana,6
llaviucu_diatoms_counts,175,3162,3172,NA,Pseudostaurosira.parasitica,1
llaviucu_diatoms_counts,177,3181,3194,NA,Pseudostaurosira.parasitica,1
llaviucu_diatoms_counts,180,3208,3227,NA,Pseudostaurosira.parasitica,1
llaviucu_diatoms_counts,30,88,93,NA,Synedra.rumpens,6
llaviucu_diatoms_counts,41,127,135,NA,Synedra.rumpens,3
llaviucu_diatoms_counts,49,200,218,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,64,587,632,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,107,2182,2208,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,115,2382,2405,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,123,2551,2572,NA,Synedra.rumpens,2
llaviucu_diatoms_counts,131,2649,2668,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,160,3016,3028,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,165,3064,3075,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,167,3083,3096,NA,Synedra.rumpens,3
llaviucu_diatoms_counts,169,3104,3113,NA,Synedra.rumpens,5
llaviucu_diatoms_counts,170,3113,3123,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,175,3162,3172,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,177,3181,3194,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,180,3208,3227,NA,Synedra.rumpens,1
llaviucu_diatoms_counts,55,317,349,NA,Fragilaria.rumpens.var.fragilarioides,4
llaviucu_diatoms_counts,61,501,519,NA,Fragilaria.rumpens.var.fragilarioides,9
llaviucu_diatoms_counts,23,45,46,NA,Fragilaria.santamerensis,1
llaviucu_diatoms_counts,35,114,115,NA,Fragilaria.santamerensis,2
llaviucu_diatoms_counts,50,218,239,NA,Fragilaria.santamerensis,3
llaviucu_diatoms_counts,53,262,288,NA,Fragilaria.santamerensis,1
llaviucu_diatoms_counts,63,540,587,NA,Fragilaria.santamerensis,1
llaviucu_diatoms_counts,67,724,787,NA,Fragilaria.santamerensis,1
llaviucu_diatoms_counts,68,787,850,NA,Fragilaria.santamerensis,3
llaviucu_diatoms_counts,75,1155,1206,NA,Fragilaria.santamerensis,1
llaviucu_diatoms_counts,95,1839,1874,NA,Fragilaria.santamerensis,1
llaviucu_diatoms_counts,141,2793,2803,NA,Fragilaria.santamerensis,1
llaviucu_diatoms_counts,1,-63,-59,NA,Fragilaria.tenera,5
llaviucu_diatoms_counts,9,-31,-28,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,10,-28,-25,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,11,-25,-21,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,12,-21,-15,NA,Fragilaria.tenera,6
llaviucu_diatoms_counts,13,-15,-13,NA,Fragilaria.tenera,5
llaviucu_diatoms_counts,14,-13,-8,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,15,-8,-6,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,16,-6,3,NA,Fragilaria.tenera,4
llaviucu_diatoms_counts,19,11,16,NA,Fragilaria.tenera,13
llaviucu_diatoms_counts,20,16,24,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,21,24,35,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,24,46,54,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,25,54,63,NA,Fragilaria.tenera,7
llaviucu_diatoms_counts,26,63,71,NA,Fragilaria.tenera,2
llaviucu_diatoms_counts,27,71,78,NA,Fragilaria.tenera,9
llaviucu_diatoms_counts,28,78,85,NA,Fragilaria.tenera,2
llaviucu_diatoms_counts,30,88,93,NA,Fragilaria.tenera,4
llaviucu_diatoms_counts,31,93,99,NA,Fragilaria.tenera,7
llaviucu_diatoms_counts,37,115,121,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,38,121,123,NA,Fragilaria.tenera,4
llaviucu_diatoms_counts,41,127,135,NA,Fragilaria.tenera,4
llaviucu_diatoms_counts,43,144,154,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,45,166,180,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,49,200,218,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,52,251,262,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,59,445,456,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,70,914,970,NA,Fragilaria.tenera,2
llaviucu_diatoms_counts,73,1038,1097,NA,Fragilaria.tenera,2
llaviucu_diatoms_counts,75,1155,1206,NA,Fragilaria.tenera,8
llaviucu_diatoms_counts,78,1255,1308,NA,Fragilaria.tenera,16
llaviucu_diatoms_counts,80,1349,1354,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,88,1636,1655,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,90,1690,1703,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,95,1839,1874,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,101,2035,2052,NA,Fragilaria.tenera,9
llaviucu_diatoms_counts,105,2127,2155,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,135,2707,2717,NA,Fragilaria.tenera,7
llaviucu_diatoms_counts,138,2752,2759,NA,Fragilaria.tenera,5
llaviucu_diatoms_counts,141,2793,2803,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,143,2820,2836,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,173,3140,3151,NA,Fragilaria.tenera,3
llaviucu_diatoms_counts,175,3162,3172,NA,Fragilaria.tenera,1
llaviucu_diatoms_counts,17,3,9,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,21,24,35,NA,Fragilaria.vaucheriae,2
llaviucu_diatoms_counts,23,45,46,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,24,46,54,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,25,54,63,NA,Fragilaria.vaucheriae,3
llaviucu_diatoms_counts,28,78,85,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,31,93,99,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,52,251,262,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,55,317,349,NA,Fragilaria.vaucheriae,2
llaviucu_diatoms_counts,59,445,456,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,64,587,632,NA,Fragilaria.vaucheriae,5
llaviucu_diatoms_counts,68,787,850,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,98,1941,1973,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,103,2070,2099,NA,Fragilaria.vaucheriae,3
llaviucu_diatoms_counts,105,2127,2155,NA,Fragilaria.vaucheriae,5
llaviucu_diatoms_counts,110,2260,2285,NA,Fragilaria.vaucheriae,4
llaviucu_diatoms_counts,111,2285,2310,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,114,2358,2382,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,115,2382,2405,NA,Fragilaria.vaucheriae,6
llaviucu_diatoms_counts,125,2586,2591,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,128,2613,2616,NA,Fragilaria.vaucheriae,3
llaviucu_diatoms_counts,131,2649,2668,NA,Fragilaria.vaucheriae,2
llaviucu_diatoms_counts,133,2687,2705,NA,Fragilaria.vaucheriae,6
llaviucu_diatoms_counts,141,2793,2803,NA,Fragilaria.vaucheriae,5
llaviucu_diatoms_counts,147,2884,2900,NA,Fragilaria.vaucheriae,3
llaviucu_diatoms_counts,155,2967,2982,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,158,3000,3003,NA,Fragilaria.vaucheriae,2
llaviucu_diatoms_counts,160,3016,3028,NA,Fragilaria.vaucheriae,3
llaviucu_diatoms_counts,163,3045,3060,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,170,3113,3123,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,173,3140,3151,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,175,3162,3172,NA,Fragilaria.vaucheriae,8
llaviucu_diatoms_counts,177,3181,3194,NA,Fragilaria.vaucheriae,7
llaviucu_diatoms_counts,178,3194,3208,NA,Fragilaria.vaucheriae,1
llaviucu_diatoms_counts,180,3208,3227,NA,Fragilaria.vaucheriae,5
llaviucu_diatoms_counts,18,9,11,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,24,46,54,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,33,104,110,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,57,385,424,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,59,445,456,NA,Frustulia.crassinerva,2
llaviucu_diatoms_counts,63,540,587,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,64,587,632,NA,Frustulia.crassinerva,3
llaviucu_diatoms_counts,73,1038,1097,NA,Frustulia.crassinerva,2
llaviucu_diatoms_counts,80,1349,1354,NA,Frustulia.crassinerva,5
llaviucu_diatoms_counts,90,1690,1703,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,98,1941,1973,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,110,2260,2285,NA,Frustulia.crassinerva,3
llaviucu_diatoms_counts,131,2649,2668,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,145,2852,2868,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,157,2997,3000,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,162,3036,3045,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,165,3064,3075,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,167,3083,3096,NA,Frustulia.crassinerva,1
llaviucu_diatoms_counts,26,63,71,NA,Frustulia.vulgaris,4
llaviucu_diatoms_counts,40,126,127,NA,Frustulia.vulgaris,1
llaviucu_diatoms_counts,41,127,135,NA,Frustulia.vulgaris,1
llaviucu_diatoms_counts,43,144,154,NA,Frustulia.vulgaris,1
llaviucu_diatoms_counts,61,501,519,NA,Frustulia.vulgaris,1
llaviucu_diatoms_counts,63,540,587,NA,Frustulia.vulgaris,1
llaviucu_diatoms_counts,65,632,681,NA,Frustulia.vulgaris,3
llaviucu_diatoms_counts,97,1908,1941,NA,Frustulia.vulgaris,1
llaviucu_diatoms_counts,1,-63,-59,NA,Gomphonema.acuminatum,4
llaviucu_diatoms_counts,3,-55,-51,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,4,-51,-46,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,8,-35,-31,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,9,-31,-28,NA,Gomphonema.acuminatum,3
llaviucu_diatoms_counts,11,-25,-21,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,12,-21,-15,NA,Gomphonema.acuminatum,2
llaviucu_diatoms_counts,13,-15,-13,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,14,-13,-8,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,16,-6,3,NA,Gomphonema.acuminatum,2
llaviucu_diatoms_counts,17,3,9,NA,Gomphonema.acuminatum,2
llaviucu_diatoms_counts,19,11,16,NA,Gomphonema.acuminatum,3
llaviucu_diatoms_counts,22,35,45,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,26,63,71,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,65,632,681,NA,Gomphonema.acuminatum,1
llaviucu_diatoms_counts,1,-63,-59,NA,Gomphonema.angustatum,1
llaviucu_diatoms_counts,4,-51,-46,NA,Gomphonema.angustatum,1
llaviucu_diatoms_counts,125,2586,2591,NA,Gomphonema.angustatum,1
llaviucu_diatoms_counts,22,35,45,NA,Gomphonema.truncatum.var.capitatum,3
llaviucu_diatoms_counts,24,46,54,NA,Gomphonema.truncatum.var.capitatum,1
llaviucu_diatoms_counts,23,45,46,NA,Gomphonema.cf.auritum,2
llaviucu_diatoms_counts,37,115,121,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,49,200,218,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,57,385,424,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,59,445,456,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,60,456,501,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,63,540,587,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,75,1155,1206,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,88,1636,1655,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,138,2752,2759,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,150,2931,2946,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,160,3016,3028,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,162,3036,3045,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,165,3064,3075,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,169,3104,3113,NA,Gomphonema.cf.auritum,1
llaviucu_diatoms_counts,170,3113,3123,NA,Gomphonema.cf.auritum,3
llaviucu_diatoms_counts,31,93,99,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,33,104,110,NA,Gomphonema.cf.exilissima,4
llaviucu_diatoms_counts,35,114,115,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,37,115,121,NA,Gomphonema.cf.exilissima,4
llaviucu_diatoms_counts,38,121,123,NA,Gomphonema.cf.exilissima,2
llaviucu_diatoms_counts,40,126,127,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,41,127,135,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,47,180,184,NA,Gomphonema.cf.exilissima,5
llaviucu_diatoms_counts,49,200,218,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,50,218,239,NA,Gomphonema.cf.exilissima,4
llaviucu_diatoms_counts,53,262,288,NA,Gomphonema.cf.exilissima,7
llaviucu_diatoms_counts,55,317,349,NA,Gomphonema.cf.exilissima,6
llaviucu_diatoms_counts,57,385,424,NA,Gomphonema.cf.exilissima,6
llaviucu_diatoms_counts,59,445,456,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,60,456,501,NA,Gomphonema.cf.exilissima,4
llaviucu_diatoms_counts,61,501,519,NA,Gomphonema.cf.exilissima,5
llaviucu_diatoms_counts,63,540,587,NA,Gomphonema.cf.exilissima,6
llaviucu_diatoms_counts,64,587,632,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,65,632,681,NA,Gomphonema.cf.exilissima,6
llaviucu_diatoms_counts,67,724,787,NA,Gomphonema.cf.exilissima,8
llaviucu_diatoms_counts,68,787,850,NA,Gomphonema.cf.exilissima,4
llaviucu_diatoms_counts,70,914,970,NA,Gomphonema.cf.exilissima,15
llaviucu_diatoms_counts,78,1255,1308,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,80,1349,1354,NA,Gomphonema.cf.exilissima,5
llaviucu_diatoms_counts,83,1430,1458,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,85,1505,1550,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,88,1636,1655,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,90,1690,1703,NA,Gomphonema.cf.exilissima,5
llaviucu_diatoms_counts,95,1839,1874,NA,Gomphonema.cf.exilissima,4
llaviucu_diatoms_counts,98,1941,1973,NA,Gomphonema.cf.exilissima,2
llaviucu_diatoms_counts,103,2070,2099,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,105,2127,2155,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,107,2182,2208,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,114,2358,2382,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,135,2707,2717,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,143,2820,2836,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,145,2852,2868,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,153,2961,2962,NA,Gomphonema.cf.exilissima,2
llaviucu_diatoms_counts,155,2967,2982,NA,Gomphonema.cf.exilissima,3
llaviucu_diatoms_counts,163,3045,3060,NA,Gomphonema.cf.exilissima,5
llaviucu_diatoms_counts,173,3140,3151,NA,Gomphonema.cf.exilissima,1
llaviucu_diatoms_counts,33,104,110,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,37,115,121,NA,Gomphonema.cf.geisslerae,7
llaviucu_diatoms_counts,38,121,123,NA,Gomphonema.cf.geisslerae,17
llaviucu_diatoms_counts,41,127,135,NA,Gomphonema.cf.geisslerae,10
llaviucu_diatoms_counts,43,144,154,NA,Gomphonema.cf.geisslerae,26
llaviucu_diatoms_counts,47,180,184,NA,Gomphonema.cf.geisslerae,17
llaviucu_diatoms_counts,52,251,262,NA,Gomphonema.cf.geisslerae,8
llaviucu_diatoms_counts,53,262,288,NA,Gomphonema.cf.geisslerae,22
llaviucu_diatoms_counts,57,385,424,NA,Gomphonema.cf.geisslerae,16
llaviucu_diatoms_counts,59,445,456,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,60,456,501,NA,Gomphonema.cf.geisslerae,17
llaviucu_diatoms_counts,63,540,587,NA,Gomphonema.cf.geisslerae,12
llaviucu_diatoms_counts,64,587,632,NA,Gomphonema.cf.geisslerae,2
llaviucu_diatoms_counts,67,724,787,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,68,787,850,NA,Gomphonema.cf.geisslerae,5
llaviucu_diatoms_counts,70,914,970,NA,Gomphonema.cf.geisslerae,30
llaviucu_diatoms_counts,73,1038,1097,NA,Gomphonema.cf.geisslerae,10
llaviucu_diatoms_counts,75,1155,1206,NA,Gomphonema.cf.geisslerae,18
llaviucu_diatoms_counts,78,1255,1308,NA,Gomphonema.cf.geisslerae,6
llaviucu_diatoms_counts,83,1430,1458,NA,Gomphonema.cf.geisslerae,15
llaviucu_diatoms_counts,85,1505,1550,NA,Gomphonema.cf.geisslerae,15
llaviucu_diatoms_counts,88,1636,1655,NA,Gomphonema.cf.geisslerae,1
llaviucu_diatoms_counts,91,1703,1742,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,93,1765,1802,NA,Gomphonema.cf.geisslerae,7
llaviucu_diatoms_counts,97,1908,1941,NA,Gomphonema.cf.geisslerae,1
llaviucu_diatoms_counts,98,1941,1973,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,101,2035,2052,NA,Gomphonema.cf.geisslerae,11
llaviucu_diatoms_counts,103,2070,2099,NA,Gomphonema.cf.geisslerae,2
llaviucu_diatoms_counts,105,2127,2155,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,107,2182,2208,NA,Gomphonema.cf.geisslerae,5
llaviucu_diatoms_counts,108,2208,2234,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,110,2260,2285,NA,Gomphonema.cf.geisslerae,10
llaviucu_diatoms_counts,111,2285,2310,NA,Gomphonema.cf.geisslerae,1
llaviucu_diatoms_counts,114,2358,2382,NA,Gomphonema.cf.geisslerae,13
llaviucu_diatoms_counts,115,2382,2405,NA,Gomphonema.cf.geisslerae,16
llaviucu_diatoms_counts,118,2450,2472,NA,Gomphonema.cf.geisslerae,18
llaviucu_diatoms_counts,120,2488,2509,NA,Gomphonema.cf.geisslerae,2
llaviucu_diatoms_counts,125,2586,2591,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,128,2613,2616,NA,Gomphonema.cf.geisslerae,7
llaviucu_diatoms_counts,131,2649,2668,NA,Gomphonema.cf.geisslerae,8
llaviucu_diatoms_counts,133,2687,2705,NA,Gomphonema.cf.geisslerae,11
llaviucu_diatoms_counts,137,2735,2752,NA,Gomphonema.cf.geisslerae,7
llaviucu_diatoms_counts,138,2752,2759,NA,Gomphonema.cf.geisslerae,11
llaviucu_diatoms_counts,141,2793,2803,NA,Gomphonema.cf.geisslerae,10
llaviucu_diatoms_counts,143,2820,2836,NA,Gomphonema.cf.geisslerae,1
llaviucu_diatoms_counts,145,2852,2868,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,150,2931,2946,NA,Gomphonema.cf.geisslerae,7
llaviucu_diatoms_counts,153,2961,2962,NA,Gomphonema.cf.geisslerae,17
llaviucu_diatoms_counts,155,2967,2982,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,165,3064,3075,NA,Gomphonema.cf.geisslerae,9
llaviucu_diatoms_counts,167,3083,3096,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,169,3104,3113,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,170,3113,3123,NA,Gomphonema.cf.geisslerae,5
llaviucu_diatoms_counts,173,3140,3151,NA,Gomphonema.cf.geisslerae,1
llaviucu_diatoms_counts,175,3162,3172,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,177,3181,3194,NA,Gomphonema.cf.geisslerae,3
llaviucu_diatoms_counts,178,3194,3208,NA,Gomphonema.cf.geisslerae,8
llaviucu_diatoms_counts,185,3227,3245,NA,Gomphonema.cf.geisslerae,1
llaviucu_diatoms_counts,59,445,456,NA,Gomphonema.cf.krammeri,4
llaviucu_diatoms_counts,64,587,632,NA,Gomphonema.cf.krammeri,5
llaviucu_diatoms_counts,90,1690,1703,NA,Gomphonema.cf.krammeri,3
llaviucu_diatoms_counts,107,2182,2208,NA,Gomphonema.cf.krammeri,1
llaviucu_diatoms_counts,120,2488,2509,NA,Gomphonema.cf.krammeri,1
llaviucu_diatoms_counts,123,2551,2572,NA,Gomphonema.cf.krammeri,1
llaviucu_diatoms_counts,125,2586,2591,NA,Gomphonema.cf.krammeri,1
llaviucu_diatoms_counts,143,2820,2836,NA,Gomphonema.cf.krammeri,2
llaviucu_diatoms_counts,147,2884,2900,NA,Gomphonema.cf.krammeri,3
llaviucu_diatoms_counts,150,2931,2946,NA,Gomphonema.cf.krammeri,4
llaviucu_diatoms_counts,153,2961,2962,NA,Gomphonema.cf.krammeri,2
llaviucu_diatoms_counts,157,2997,3000,NA,Gomphonema.cf.krammeri,2
llaviucu_diatoms_counts,163,3045,3060,NA,Gomphonema.cf.krammeri,2
llaviucu_diatoms_counts,169,3104,3113,NA,Gomphonema.cf.krammeri,3
llaviucu_diatoms_counts,178,3194,3208,NA,Gomphonema.cf.krammeri,8
llaviucu_diatoms_counts,185,3227,3245,NA,Gomphonema.cf.krammeri,3
llaviucu_diatoms_counts,3,-55,-51,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,5,-46,-42,NA,Gomphonema.cf.minusculum,6
llaviucu_diatoms_counts,7,-38,-35,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,9,-31,-28,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,11,-25,-21,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,20,16,24,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,21,24,35,NA,Gomphonema.cf.minusculum,3
llaviucu_diatoms_counts,23,45,46,NA,Gomphonema.cf.minusculum,2
llaviucu_diatoms_counts,24,46,54,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,25,54,63,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,26,63,71,NA,Gomphonema.cf.minusculum,4
llaviucu_diatoms_counts,27,71,78,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,29,85,88,NA,Gomphonema.cf.minusculum,2
llaviucu_diatoms_counts,30,88,93,NA,Gomphonema.cf.minusculum,9
llaviucu_diatoms_counts,31,93,99,NA,Gomphonema.cf.minusculum,3
llaviucu_diatoms_counts,33,104,110,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,40,126,127,NA,Gomphonema.cf.minusculum,9
llaviucu_diatoms_counts,41,127,135,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,45,166,180,NA,Gomphonema.cf.minusculum,9
llaviucu_diatoms_counts,49,200,218,NA,Gomphonema.cf.minusculum,11
llaviucu_diatoms_counts,50,218,239,NA,Gomphonema.cf.minusculum,5
llaviucu_diatoms_counts,52,251,262,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,53,262,288,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,55,317,349,NA,Gomphonema.cf.minusculum,22
llaviucu_diatoms_counts,59,445,456,NA,Gomphonema.cf.minusculum,5
llaviucu_diatoms_counts,60,456,501,NA,Gomphonema.cf.minusculum,2
llaviucu_diatoms_counts,61,501,519,NA,Gomphonema.cf.minusculum,17
llaviucu_diatoms_counts,63,540,587,NA,Gomphonema.cf.minusculum,5
llaviucu_diatoms_counts,64,587,632,NA,Gomphonema.cf.minusculum,9
llaviucu_diatoms_counts,65,632,681,NA,Gomphonema.cf.minusculum,14
llaviucu_diatoms_counts,67,724,787,NA,Gomphonema.cf.minusculum,8
llaviucu_diatoms_counts,68,787,850,NA,Gomphonema.cf.minusculum,4
llaviucu_diatoms_counts,80,1349,1354,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,88,1636,1655,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,90,1690,1703,NA,Gomphonema.cf.minusculum,5
llaviucu_diatoms_counts,91,1703,1742,NA,Gomphonema.cf.minusculum,3
llaviucu_diatoms_counts,93,1765,1802,NA,Gomphonema.cf.minusculum,2
llaviucu_diatoms_counts,95,1839,1874,NA,Gomphonema.cf.minusculum,6
llaviucu_diatoms_counts,97,1908,1941,NA,Gomphonema.cf.minusculum,5
llaviucu_diatoms_counts,98,1941,1973,NA,Gomphonema.cf.minusculum,3
llaviucu_diatoms_counts,103,2070,2099,NA,Gomphonema.cf.minusculum,6
llaviucu_diatoms_counts,107,2182,2208,NA,Gomphonema.cf.minusculum,1
llaviucu_diatoms_counts,121,2509,2531,NA,Gomphonema.cf.minusculum,14
llaviucu_diatoms_counts,123,2551,2572,NA,Gomphonema.cf.minusculum,5
llaviucu_diatoms_counts,128,2613,2616,NA,Gomphonema.cf.minusculum,6
llaviucu_diatoms_counts,135,2707,2717,NA,Gomphonema.cf.minusculum,5
llaviucu_diatoms_counts,140,2776,2793,NA,Gomphonema.cf.minusculum,1
